"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3309";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Za vodou 14";"Stará ¼ubovòa";"06401";;;;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;"195";;;;
"3312";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Šarišské Jastrabie 270";"Šarišské Jastrabie";"06548";;;;;;;;;;;"12";"12";;;;;;;;;;;;;;;;;;"244";;;;
"3314";"Prešovskı";"Stará ¼ubovòa";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"ZŠ s MŠ sv.J.Krstite¾a";"Ve¾ká Lesná 16";"Ve¾ká Lesná";"06534";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19";;;;
"3315";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ve¾kı Lipník 45";"Ve¾kı Lipník";"06533";;;;;;;;;;;"14";"14";;;;;;;;;;;;;;;;;;"128";;;;
"3317";"Prešovskı";"Stará ¼ubovòa";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vyšné Rubachy 330";"Vyšné Rubachy";"06502";;;;;;;;;;;"17";"17";;;;;;;;;;;;;;;;;;"126";;;;
"3318";"Prešovskı";"Stropkov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Breznica 105";"Breznica";"09101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"29";;;;
"3320";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bukovce 80";"Bukovce";"09022";;;;;;;;;;;"8";"8";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"73";;;;
"3322";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Havaj 7";"Havaj";"09023";;;;;;;;;;;"16";"16";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"114";;;;
"3323";"Prešovskı";"Stropkov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Chotèa 89";"Chotèa";"09021";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23";;;;
"3325";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kolbovce 8";"Kolbovce";"09031";;;;;;;;;;;"13";"13";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"73";;;;
"3326";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lomné 74";"Lomné";"09033";;;;;;;;;;;;;;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"6";;;;
"3327";"Prešovskı";"Stropkov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Miòovce 3";"Miòovce";"09032";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15";;;;
"3328";"Prešovskı";"Stropkov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Niná Olšava 72";"Niná Olšava";"09032";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";;;;
"3329";"Prešovskı";"Stropkov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Hlavná 6";"Stropkov";"09101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"167";;;;
"3332";"Prešovskı";"Stropkov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ sv. Petra a Pavla";"Hrnèiarska 61";"Stropkov";"09101";;;;;;;;;;;"18";"17";;;;;;;;;;;;;;;;;;"201";;;;
"3333";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hrnèiarska 61";"Stropkov";"09101";;;;;;;;;;;"11";"11";;;;;;;;;;;;;;;;;;"188";;;;
"3334";"Prešovskı";"Stropkov";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Hviezdoslavova 44";"Stropkov";"09112";"59";;;;"59";;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"219";;;;
"3336";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Konštantínova 64";"Stropkov";"09101";;;;;;;;;;;"30";"30";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"393";;;;
"3337";"Prešovskı";"Stropkov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Konštantínova 64";"Stropkov";"09101";"63";"16";;;;"63";;;;;;;;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"255";;;;
"3338";"Prešovskı";"Stropkov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mlynská 7";"Stropkov";"09101";;;;;;;;;;;"57";"57";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"576";;;;
"3339";"Prešovskı";"Stropkov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Športová 4";"Stropkov";"09101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"386";;;;
"3340";"Prešovskı";"Stropkov";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Ul. Hlavná 12";"Stropkov";"09101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"623";;;;
"3342";"Prešovskı";"Stropkov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšná Olšava 117";"Vyšná Olšava";"09032";;;;;;;;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"33";;;;
"3343";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Cernina 30";"Cernina";"09016";;;;;;;;;;;"7";"7";;;;;;;;;;;;;;;;;;"89";;;;
"3345";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Budovate¾ská 4";"Giraltovce";"08701";;;;;;;;;;;"39";"39";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"402";;;;
"3346";"Prešovskı";"Svidník";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Dukelská 30";"Giraltovce";"08701";"38";"10";;;;"38";;;;;;;;;;;;;;;;;;;;;;;;"138";;;;
"3347";"Prešovskı";"Svidník";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Dukelská 33";"Giraltovce";"08701";;;;;;;;;;;"28";"28";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"192";;;;
"3348";"Prešovskı";"Svidník";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkr. stred. odb. škola";"Dukelská 33";"Giraltovce";"08701";"23";;;;"11";;;;;;;;;;;;;;;;;;;;;;;;;"257";;;;
"3349";"Prešovskı";"Svidník";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Dukelská 53";"Giraltovce";"08701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"533";;;;
"3350";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Kpt. Nálepku 122";"Giraltovce";"08701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16";;;;
"3351";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Kpt. Nálepku 122";"Giraltovce";"08701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";;;;
"3352";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kalnište 91";"Kalnište";"08701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";;;;
"3353";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kraèúnovce 162";"Kraèúnovce";"08701";;;;;;;;;;;"28";"28";;;;;;;;;;;;;;;;;;"262";;;;
"3354";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krajná Po¾ana 38";"Krajná Po¾ana";"09005";;;;;;;;;;;"5";"5";;;;;;;;;;;;;;;;;;"127";;;;
"3355";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krulová 103";"Krulová";"09002";;;;;;;;;;;"9";"9";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"121";;;;
"3356";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kuková 33";"Kuková";"08644";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15";;;;
"3357";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kurimka 97";"Kurimka";"09016";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3358";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ladomirová 32";"Ladomirová";"09003";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"55";;;;
"3359";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lúèka 92";"Lúèka";"08701";;;;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"15";;;;
"3361";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ninı Mirošov 56";"Ninı Mirošov";"09011";;;;;;;;;;;"10";"10";;;;;;;;;;;;;;;;;;"84";;;;
"3362";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Okrúhle 3";"Okrúhle";"09042";;;;;;;;;;;"19";"19";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"104";;;;
"3364";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rovné 52";"Rovné";"09016";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7";;;;
"3366";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"8. mája 39";"Svidník";"08901";;;;;;;;;;;"28";"28";;;;;;;;;;;;;;;;;;"318";;;;
"3367";"Prešovskı";"Svidník";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Bardejovská 18";"Svidník";"08901";"26";;;;"19";;;;;;;;;;;;;;;;;;;;;;;;;"257";;;;
"3368";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ";"Centrálna 2";"Svidník";"08901";;;;;;;;;;;"14";"13";;;;;;;;;;;;;;;;;;"228";;;;
"3369";"Prešovskı";"Svidník";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Spojená škola - OA";"Centrálna 464";"Svidník";"08901";"49";;;;"35";"2";;"3";;;;;;;;;;;;;;;;;;;;;;"170";;;;
"3370";"Prešovskı";"Svidník";"Obèianske zdruenia";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Súkromná ŠZŠ";"Dezidera Millyho 1";"Svidník";"08901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11";;;;
"3371";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Karpatská 11";"Svidník";"08901";;;;;;;;;;;"18";"18";;;;;;;;;;;;;;;;;;"200";;;;
"3372";"Prešovskı";"Svidník";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium dukl. hrdinov";"Komenského 16";"Svidník";"08924";"45";"11";;;;"44";;;;;;;;;;;;;;;;;;;;;;;;"187";;;;
"3373";"Prešovskı";"Svidník";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 22";"Svidník";"08901";;;;;;;;;;;"53";"53";;;;;;;;;;;;;;;;;;"426";;;;
"3374";"Prešovskı";"Svidník";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Komenského 62";"Svidník";"08901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"890";;;;
"3375";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola i. - PŠI";"Partizánska 52";"Svidník";"08901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"9";;;;
"3376";"Prešovskı";"Svidník";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola int.-ŠZŠi";"Partizánska 52";"Svidník";"08901";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"74";;;;
"3377";"Prešovskı";"Svidník";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Pionierska 4";"Svidník";"08901";"14";;;;"14";;;;;;;;;;;;;;;;;;;;;;;;;"165";;;;
"3378";"Prešovskı";"Svidník";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ sv. Juraja";"Soviet. hrdinov 111";"Svidník";"08901";;;;;;;;;;;"8";"8";;;;;;;;;;;;;;;;;;"106";;;;
"3379";"Prešovskı";"Svidník";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ odevná";"Sovietskych hrdinov 369/24";"Svidník";"08901";"14";;;;"12";;;;;;;;;;;;;;;;;;;;;;;;;"120";;;;
"3381";"Prešovskı";"Svidník";"Cirkev, cirkevné spoloèenstvo";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravotnícka škola";"Sovietskych hrdinov 80";"Svidník";"08901";"11";;;;"3";;;"8";;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"90";;;;
"3383";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı Mirošov 44";"Vyšnı Mirošov";"09011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22";;;;
"3384";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Vyšnı Orlík 84";"Vyšnı Orlík";"09011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12";;;;
"3386";"Prešovskı";"Svidník";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"elmanovce 26";"elmanovce";"08644";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11";;;;
"3388";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Banské 239";"Banské";"09412";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"127";;;;
"3389";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Benkovce 49";"Benkovce";"09402";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3390";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bystré 347";"Bystré";"09434";;;;;;;;;;;"33";"33";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"318";;;;
"3391";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"Èaklov 249";"Èaklov";"09435";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"121";;;;
"3393";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Èaklov 495";"Èaklov";"09435";;;;;;;;;;;"20";"20";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"282";;;;
"3394";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èièava 34";"Èièava";"09301";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"106";;;;
"3395";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èierne nad Top¾ou 212";"Èierne nad Top¾ou";"09434";;;;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"17";;;;
"3396";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ïapalovce 1";"Ïapalovce";"09405";;;;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"21";;;;
"3397";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Davidov 71";"Davidov";"09303";;;;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"20";;;;
"3398";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dlhá 35";"Dlhé Klèovo";"09413";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"40";;;;
"3399";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Budovate¾ská 17";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"374";;;;
"3400";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Kukorelliho 552";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"9";;;;
"3401";"Prešovskı";"Vranov nad Top¾ou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola - ŠZŠ";"Kukorelliho 552";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"82";;;;
"3402";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štúrova 341";"Hanušovce nad Top¾ou";"09431";;;;;;;;;;;"49";"49";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"574";;;;
"3403";"Prešovskı";"Vranov nad Top¾ou";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Sládkovièova 1994";"Hencovce";"09302";;;;;;;;;;;;;;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"44";;;;
"3404";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hermanovce nad Top¾ou 116";"Hermanovce Nad Top¾ou";"09434";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26";;;;
"3406";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlinné 138";"Hlinné";"09435";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"137";;;;
"3407";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Holèíkovce 44";"Holèíkovce";"09405";;;;;;;;;;;"12";"12";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"120";;;;
"3408";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jastrabie nad Top¾ou 112";"Jastrabie Nad Top¾ou";"09435";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"19";;;;
"3409";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Juskova Vo¾a 91";"Juskova Vo¾a";"09412";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"7";;;;
"3410";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kamenná Poruba 110";"Kamenná Poruba";"09303";;;;;;;;;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"118";;;;
"3411";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kladzany 45";"Kladzany";"09421";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14";;;;
"3412";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Matiaška 43";"Matiaška";"09431";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"21";;;;
"3414";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ninı Hrabovec 155";"Ninı Hrabovec";"09421";;;;;;;;;;;"17";"17";;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"304";;;;
"3415";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ninı Hrušov 211";"Ninı Hrušov";"09422";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"36";;;;
"3416";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Nová Kelèa 68";"Nová Kelèa";"09404";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"8";;;;
"3417";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ondavské Matiašovce 20";"Ondavské Matiašovce";"09401";;;;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"39";;;;
"3418";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pavlovce 5";"Pavlovce";"09431";;;;;;;;;;;;;;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"50";;;;
"3419";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Petrovce 114";"Petrovce";"09431";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"16";;;;
"3420";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Poša 21";"Poša";"09421";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3421";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Remeniny 101";"Remeniny";"09431";;;;;;;;;;;;;;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"22";;;;
"3422";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Rudlov 126";"Rudlov";"09435";;;;;;;;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;;;;;;"27";;;;
"3423";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 389";"Saèurov";"09413";;;;;;;;;;;"26";"26";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"413";;;;
"3424";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 558";"Seèovská Polianka";"09414";;;;;;;;;;;"25";"25";;;"2009/10";"2009/10";"2009/10";;;;;;;;;;;;;"283";;;;
"3425";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sedliská 92";"Sedliská";"09409";;;;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"64";;;;
"3426";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Skrabské 77";"Skrabské";"09433";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"33";;;;
"3428";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Slovenská Kajòa 54";"Slovenská Kajòa";"09402";;;;;;;;;;;"16";"16";;;;;;;;;;;;;;;;;;"139";;;;
"3430";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"So¾ 53";"So¾";"09435";;;;;;;;;;;"31";"31";;;"2007/08";"2007/08";"2007/08";;;;;;;;;;;;;"469";;;;
"3432";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Tovarné 173";"Tovarné";"09401";;;;;;;;;;;"18";"18";;;;;;;;;;;;;;;;;;"170";;;;
"3433";"Prešovskı";"Vranov nad Top¾ou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 424";"Vechec";"09412";;;;;;;;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"243";;;;
"3434";"Prešovskı";"Vranov nad Top¾ou";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"A. Dubèeka 2";"Vranov nad Top¾ou";"09301";"45";;;;"45";;;;;;;;;;;;;;;;;;;;;;;;;"339";;;;
"3435";"Prešovskı";"Vranov nad Top¾ou";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"A. Dubèeka 880";"Vranov nad Top¾ou";"09301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"476";;;;
